"0","https://www.google.com/patents/US20130044215"
"1","https://www.google.com/patents/US20140159067"
"2","https://www.google.com/patents/US8642363"
"3","https://www.google.com/patents/US20140299837"
"4","https://www.google.com/patents/US20140339495"
"5","https://www.google.com/patents/US20140368561"
"6","https://www.google.com/patents/US20140094878"
"7","https://www.google.com/patents/US8637332"
"8","https://www.google.com/patents/US20140131755"
"9","https://www.google.com/patents/US20140008667"
"10","https://www.google.com/patents/US20140091993"
"11","https://www.google.com/patents/US20140027709"
"12","https://www.google.com/patents/US8809875"
"13","https://www.google.com/patents/US8794501"
"14","https://www.google.com/patents/US20140061687"
"15","https://www.google.com/patents/US8791474"
"16","https://www.google.com/patents/US20140367711"
"17","https://www.google.com/patents/US8902139"
"18","https://www.google.com/patents/US20140367633"
"19","https://www.google.com/patents/US8906713"
"20","https://www.google.com/patents/US8711057"
"21","https://www.google.com/patents/US8912023"
"22","https://www.google.com/patents/US8835940"
"23","https://www.google.com/patents/US20140332828"
"24","https://www.google.com/patents/US20140159324"
"25","https://www.google.com/patents/US20140290867"
"26","https://www.google.com/patents/US8789573"
"27","https://www.google.com/patents/US8646505"
"28","https://www.google.com/patents/US8791530"
"29","https://www.google.com/patents/US20140084482"
"30","https://www.google.com/patents/US20140177271"
"31","https://www.google.com/patents/US20140169927"
"32","https://www.google.com/patents/US20140363928"
"33","https://www.google.com/patents/US20140241844"
"34","https://www.google.com/patents/US20140196851"
"35","https://www.google.com/patents/US20140209248"
"36","https://www.google.com/patents/US8686542"
"37","https://www.google.com/patents/US20140158415"
"38","https://www.google.com/patents/US20140267683"
"39","https://www.google.com/patents/US8716767"
"40","https://www.google.com/patents/US20140240999"
"41","https://www.google.com/patents/US8803166"
"42","https://www.google.com/patents/US20140254136"
"43","https://www.google.com/patents/US20140169924"
"44","https://www.google.com/patents/US8901835"
"45","https://www.google.com/patents/US20140355251"
"46","https://www.google.com/patents/US8803180"
"47","https://www.google.com/patents/US20140151740"
"48","https://www.google.com/patents/US8733981"
"49","https://www.google.com/patents/US20140231834"
"50","https://www.google.com/patents/US20140159065"
"51","https://www.google.com/patents/US20140078131"
"52","https://www.google.com/patents/US20140232759"
"53","https://www.google.com/patents/US20140159066"
"54","https://www.google.com/patents/US8648328"
"55","https://www.google.com/patents/US20140177234"
"56","https://www.google.com/patents/US8740417"
"57","https://www.google.com/patents/US20140273186"
"58","https://www.google.com/patents/US20140014911"
